Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,4,3,0,0,CONVERGED,CONVERGED,exp((x * 1.0)),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000187,2,17,0,40,CONVERGED,BUDGET EXHAUSTED,log(x),E - log(-(x*log(E - log(-log(E - log(x)) + exp(-1 + E))) - exp(E))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,7.731211,29,11,0,80,CONVERGED,BUDGET EXHAUSTED,(x1 + (x2 + (1.0 * (((x1 - (1.0 * x1)) * ((x1 + x1) - (x2 * x2))) / (((1.0 / x2) / (x2 - 1.0)) - x2))))),exp(x1) - log(-x2 + exp(-x1 + exp(x1)))
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000010,0.006222,66,95,90,190,BUDGET EXHAUSTED,BUDGET EXHAUSTED,((exp(((1.0 - 1.0) - log(1.0))) * (((x * ((x / exp(exp(1.0))) / ((exp(1.0) * 1.0) - ((x * 1.0) - exp(1.0))))) + exp(x)) - (((x / (x / 1.0)) + x) * ((((x - x) * log(x)) / exp((1.0 + x))) / (((1.0 - x) - log(x)) + 1.0))))) / exp(((1.0 * x) * x))),exp(exp(exp(exp(x))/(exp(exp(x)) - 1))/(-log(-log(-log(exp(-1)*exp(exp(exp(x))) - log(exp(exp(x)) - 1)) + exp(-x)*exp(exp(E)/x)) + exp(-x)*exp(exp(E)/(-x + exp(exp(x))))) + exp(exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(x))/x))/(exp(x) - log(-x + exp(exp(x))))))/(E - log(-log(-log(-x + exp(x)) + exp(exp(x))/(-log(exp(x) - log(x)) + exp(-1)*exp(E))) + exp(-1)*exp(E)))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.048085,0.361505,53,17,20,170,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sin(((x / ((x * tan(tan(1.0))) / (((((1.0 - x) + cos(1.0)) + tan(cos(x))) / tan((1.0 - 1.0))) - 1.0))) - cos((((sin(tan(1.0)) * sin(1.0)) - (sin(1.0) - (sin(tan(1.0)) + 1.0))) - (((sin(x) * 1.0) * sin(x)) - 1.0))))),x*exp(exp(x) - exp(x*exp(exp(x) - E)))
3.1,Phase 3: f(x) = sinh(x),0.000000,3.738610,6,79,0,199,CONVERGED,BUDGET EXHAUSTED,((1.0 - 1.0) + sinh(x)),exp(x) - log(-log(-log(exp(x) - log(exp(-1)*exp(exp(x)) - 1)) + exp(exp(E)/(-1 + exp(-x)*exp(exp(x))))/(-log(-log(-log(x) + exp(E)/(E - log(x))) + exp(exp(x))/(-x + exp(x))) + exp(exp(x))/(-log(exp(x) - 1) + exp(E)/(E - log(x))))) + exp(exp(-1)*exp(E))/(-log(-log(-x + exp(E)) + exp(-x)*exp(exp(x))) + exp(E)))
3.2,Phase 3: f(x) = arctan(x),0.000000,0.115509,15,53,0,150,CONVERGED,BUDGET EXHAUSTED,atan(log((exp(x) - ((log(1.0) / (1.0 + 1.0)) * exp(atan(1.0)))))),exp(exp(E)/(exp(exp(exp(exp(-1)*exp(exp(exp(x))))/(-x + exp(E)))/(-log(x) + exp(-x)*exp(exp(exp(x))/x))) - log(-1 + exp(exp(E)/x)/(exp(exp(x)) - log(exp(exp(x)) - log(x))))))/(E - log(x))
3.3,Phase 3: f(x) = x^x,0.000000,2.237858,11,39,0,120,CONVERGED,BUDGET EXHAUSTED,(1.0 * exp(log(exp(((1.0 * x) * log(x)))))),exp(x) - log(exp(x) - log(-log(x) + exp(exp(x))/(exp(-x + exp(E)/x) - log(-log(exp(x) - log(exp(exp(x)) - log(E - log(x)))) + exp(exp(E)/(E - log(x)))/(-x + exp(E))))))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.005577,0.006575,59,71,50,180,BUDGET EXHAUSTED,BUDGET EXHAUSTED,((log((1.0 + (1.0 + (((1.0 * 1.0) * (x - 1.0)) + log(exp((1.0 + 1.0))))))) / (((1.0 + 1.0) + (1.0 / exp(log((1.0 / x))))) / log((x / x)))) / ((((log(1.0) + (x * 1.0)) * 1.0) * exp(log(((1.0 + 1.0) - (x / exp((x * 1.0))))))) / x)),exp(exp(exp(E)/(E - log(-log(E - log(E - x)) + exp(exp(exp(E)/x)/(E - log(x)))/(-x + exp(x)))))/(-log(-log(x - exp(E) + exp(E)/x) + exp(exp(x))/x) + exp(E)/(-log(-x + exp(x)) + exp(exp(exp(E)/x)/(E - log(x)))/(-log(E - log(x)) + exp(exp(x))/x))))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,398.580931,69,245,0,199,CONVERGED,BUDGET EXHAUSTED,(((((1.0 + x) / (1.0 - (1.0 - 1.0))) - (((x * x) + (1.0 / 1.0)) - (((((1.0 - 1.0) / (x / 1.0)) / ((1.0 - 1.0) - (1.0 - x))) - ((1.0 / (x * x)) * x)) - (1.0 - 1.0)))) - 1.0) + (((x + ((1.0 * x) / (x / 1.0))) * (1.0 / x)) - ((x * x) * (1.0 - x)))),-log(-log(exp(x) - log(-log(x) + exp(exp(x))/x)) + exp(exp(E)*exp(-exp(exp(exp(E)/x)/(E - log(x)))/(-log(x) + exp(E)/x))*exp(exp(x))/x)/(-exp(x*exp(E)*exp(-exp(exp(exp(E)/x)/(E - log(x)))/(-log(x) + exp(E)/x)))*log(-log(E - log(exp(exp(exp(x))/x) - log(-x + exp(exp(x))))) + exp(-x)*exp(exp(exp(-1)*exp(exp(exp(x))))/(-1 + exp(E)/x))) + E*exp(x*exp(E)*exp(-exp(exp(exp(E)/x)/(E - log(x)))/(-log(x) + exp(E)/x))))) + exp(exp(exp(exp(-x)*exp(exp(exp(x))/(-log(-x + exp(E)) + exp(exp(E))/x)))/(exp(exp(exp(E)/(E - log(x)))/(-x + exp(E)/x)) - log(exp(exp(exp(exp(x))/x)/(exp(x) - log(x)))/(-log(E - log(x)) + exp(exp(x))/x))))/(-log(-log(-log(-log(-1 + E) + exp(exp(E)/x)/(E - log(x))) + exp(exp(exp(exp(x)))/(exp(x) - log(x)))/(-log(x) + exp(E))) + exp(exp(exp(exp(x))/x))/(exp(exp(x)) - log(E - log(x)))) + exp(E*exp(-exp(E)/x)*exp(exp(exp(exp(x))/(exp(x) - log(x)))))/(-E*exp(exp(-exp(E)/x)*exp(exp(exp(exp(x))/(exp(x) - log(x))))*log(x)) + exp(E)*exp(exp(-exp(E)/x)*exp(exp(exp(exp(x))/(exp(x) - log(x))))*log(x))/(exp(x) - log(x)))))/(-log(-log(E - log(x)) + exp(E)/(-x + exp(x))) + exp(exp(exp(exp(-1)*exp(exp(E)/x))/(E - log(exp(x) - log(x))))/(-x + exp(x)))/(-log(x) + exp(exp(exp(exp(x))))/(-x + exp(exp(x)))))
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.482130,0.473923,28,55,40,120,BUDGET EXHAUSTED,BUDGET EXHAUSTED,exp(cos(exp((cos(1.0) - (x * ((exp((x / 1.0)) - cos(tan(1.0))) + (((1.0 / 1.0) - sin(1.0)) - log((1.0 + 1.0))))))))),E - log(E - log(exp(x) - log(-log(exp(x) - log(-log(exp(x) - log(exp(exp(x)) - 1)) + exp(E)/(-log(E - log(x)) + exp(E)))) + exp(exp(exp(E)/(-log(x) + exp(E)/x))/(-E + exp(-x)*exp(exp(E)/x)))/(E - x))))
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.274586,0.514817,43,37,190,199,BUDGET EXHAUSTED,BUDGET EXHAUSTED,sin(((x1 / (sin(exp(cos(x1))) + (cos(x2) * sin((1.0 + 1.0))))) - cos((((cos(x1) / cos((x2 / tan(x2)))) * (log(cos(cos(x2))) - (sin(cos(x2)) - cos(1.0)))) * cos(tan(exp(log(x1)))))))),E - log(-((log(exp(x1) - log(x2)) - exp(E))*log(E - log(-log(E - log(E - log((-(log(x1) - E)*log(-x1 + exp(x1)) - exp(exp(x1)))/(log(x1) - E)))) + exp(E))) + exp(exp(-1 + E)))/(log(exp(x1) - log(x2)) - exp(E)))
