Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,6,15,0,0,CONVERGED,CONVERGED,(log(exp(log(x))) / 1.0),-log(-log(exp(x) - log(E - log(x))) + exp(exp(E))/x) + exp(E)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,FAIL,5,,0,200,CONVERGED,TIMEOUT,(x2 + (x1 / 1.0)),TIMEOUT
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.029857,8,49,90,199,CONVERGED,BUDGET EXHAUSTED,exp(((x / 1.0) * (1.0 - x))),E - log(-log(-((exp(x) - log((-exp(x - exp(x))*log(exp(x) - log(x)) + 1)*exp(-x + exp(x))))*log(exp(exp(x) - exp(exp(x))) - log(exp(x) - log(exp(exp(x)) - log(exp(x) - log(x))))) - exp(exp(E)/(exp(x) - log(exp(x) - log(-1 + E)))))/(exp(x) - log(-(exp(x - exp(x))*log(exp(x) - log(x)) - 1)*exp(-x + exp(x))))) + exp(E))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.006146,0.101693,20,103,110,170,BUDGET EXHAUSTED,BUDGET EXHAUSTED,tan(cos((cos(sin((sin((tan(1.0) + sin(x))) - cos(((1.0 - 1.0) - tan(1.0)))))) - x))),exp(exp(E)/(-log(-log(exp(exp(x)) - log(-exp(x) + exp(exp(x))/(exp(x) - log(x)))) + exp(exp(-1)*exp(exp(-x)*exp(exp(E)/x)))/(-log(E - log(exp(x) - log(x))) + exp(E)/(exp(x) - log(x)))) + exp(exp(exp(exp(E)/(exp(x) - log(x)))/x)/(exp(x) - log(exp(exp(x)) - log(E - log(x)))))/(E - log(-log(x) + exp(E)))))/(-log(-log(E - log(-log(exp(x) - log(exp(exp(x)) - 1)) + exp(-x)*exp(exp(-x)*exp(exp(x))))) + exp(exp(E))/(exp(x) - log(x))) + exp(E))
3.1,Phase 3: f(x) = sinh(x),0.000000,3.354974,2,61,0,180,CONVERGED,BUDGET EXHAUSTED,sinh(x),exp(x) - log(-log(-log(exp(x) - log(exp(-1)*exp(exp(x)) - log(x))) + exp(exp(E)/(exp(exp(exp(exp(x))/x)/x) - log(-x + exp(exp(exp(x))/x)/(exp(x) - log(x)))))/(-log(-1 + exp(E)/(-1 + exp(E))) + exp(exp(x))/x)) + exp(E)/(exp(exp(x)) - 1))
3.2,Phase 3: f(x) = arctan(x),0.000000,0.254809,2,49,0,199,CONVERGED,BUDGET EXHAUSTED,atan(x),-log(E - log(E - log(E - x))) - exp(E)/(log(exp(x) - log(exp(-exp(exp(E - x))/(log(x) - exp(E)) - exp(exp(x))/x) - log(-exp(E)/(log(E - log(x)) - exp(E))))) - exp(E))
3.3,Phase 3: f(x) = x^x,0.000000,1.606773,7,71,120,110,CONVERGED,BUDGET EXHAUSTED,exp((log(x) / (1.0 / x))),exp(x) - log(-log(-log(E - log(exp(x) - log(-log(exp(exp(x)) - log(-1 + E)) + exp(exp(-1)*exp(E))))) + exp(exp(exp(exp(x))/(exp(exp(x)) - log(exp(exp(x)) - 1)))/(E - log(-1 + E)))/(exp(x) - log(exp(x) - log(E - log(x))))) + exp(E)/(exp(x) - log(exp(x) - log(-log(exp(exp(x)) - log(x)) + exp(E)/(exp(x) - log(x))))))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.001139,0.017324,79,23,190,30,BUDGET EXHAUSTED,BUDGET EXHAUSTED,log(log(((log(exp((x / x))) + exp(((exp(log(x)) + (x / 1.0)) - exp(((1.0 * 1.0) * (x - 1.0)))))) - ((((((1.0 * 1.0) + 1.0) + ((1.0 * x) + log(1.0))) / exp(((1.0 + 1.0) - log(1.0)))) * ((exp((1.0 * x)) - (1.0 + log(1.0))) / exp(log((x / x))))) - ((log((exp(x) + exp(1.0))) + log(1.0)) + (exp(x) + (1.0 * 1.0))))))),(-(x - exp(E))*log(E - log(E - log(E - log((-(log(x) - E)*log(x) - exp(E))/(log(x) - E))))) - exp(E))/(x - exp(E))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,116.754433,69,133,0,190,CONVERGED,BUDGET EXHAUSTED,(((((x - x) - (x - ((1.0 + x) * (1.0 + 1.0)))) - ((1.0 * x) * (x - x))) - (((((1.0 / 1.0) + (x / x)) - x) * x) * x)) - ((((1.0 - 1.0) * (1.0 + 1.0)) + ((x + x) - (1.0 - 1.0))) * (1.0 - ((1.0 + 1.0) + (x - (1.0 * ((1.0 / x) + (1.0 + x)))))))),exp(x) - log(-log(-1 + exp(exp(E)/(exp(exp(x)) - log(E - exp(x))))/(-log(-log(-log(E - log(x)) + exp(-1)*exp(E)) + exp(exp(exp(E))/(exp(x) - log(x)))/(-log(E - log(x)) + exp(E)/x)) + exp(exp(-x)*exp(exp(exp(x))))/(E - log(exp(x) - log(x))))) - exp(-exp(exp(-x)*exp(exp(E)/x))/(-exp(x) + exp(exp(exp(x))/x)/x))*exp(-x*exp(E)*exp(-exp(exp(exp(E)/x)/x)/(-1 + exp(E)/x)))*exp(exp(E)*exp(-exp(exp(exp(E)/x)/x)/(-1 + exp(E)/x))*exp(exp(x))/x)*log(-log(-log(x) + exp(exp(x))/x) + exp(exp(x))/(exp(x) - log(x))) + exp(exp(E)/(E - log(x)))*exp(exp(E)*exp(-exp(exp(exp(E)/x)/x)/(-1 + exp(E)/x))*exp(exp(x))/x)/(-exp(exp(exp(-x)*exp(exp(E)/x))/(-exp(x) + exp(exp(exp(x))/x)/x))*exp(x*exp(E)*exp(-exp(exp(exp(E)/x)/x)/(-1 + exp(E)/x)))*log(exp(x) - log(x)) + exp(E)*exp(exp(exp(-x)*exp(exp(E)/x))/(-exp(x) + exp(exp(exp(x))/x)/x))*exp(x*exp(E)*exp(-exp(exp(exp(E)/x)/x)/(-1 + exp(E)/x)))/x))
