Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,0,CONVERGED,CONVERGED
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,8.497270,3,1,0,0,CONVERGED,BUDGET EXHAUSTED
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.009120,16,141,0,99,CONVERGED,BUDGET EXHAUSTED
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,0.203319,5,47,0,90,CONVERGED,BUDGET EXHAUSTED
3.1,Phase 3: f(x) = sinh(x),0.000000,0.410539,2,45,0,99,CONVERGED,BUDGET EXHAUSTED
3.2,Phase 3: f(x) = arctan(x),0.000000,0.842557,2,77,0,99,CONVERGED,BUDGET EXHAUSTED
3.3,Phase 3: f(x) = x^x,0.021303,1.775952,54,87,90,90,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000271,0.001635,38,81,50,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,FAIL,29,,0,100,CONVERGED,TIMEOUT
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.030590,FAIL,30,,80,100,BUDGET EXHAUSTED,TIMEOUT
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.416766,FAIL,11,,20,100,BUDGET EXHAUSTED,TIMEOUT
