Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000021,2,15,0,150,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log(-log(exp(x) - log(exp(exp(x))/(exp(x) - log(x)))) + exp(exp(x))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,4.175861,41,87,0,190,CONVERGED,BUDGET EXHAUSTED,((((x2 - x2) - x2) / (((((1.0 + 1.0) * (x1 - x1)) - ((1.0 * x2) / (x2 * 1.0))) + (((x2 - 1.0) * (x2 - x2)) / ((x2 + x2) * 1.0))) - (1.0 - 1.0))) + x1),-log(-log(E - log(-log(exp(x1) - log(-log(E - log(-x1 + exp(E)/x2)) + exp(exp(x1))/(exp(x2) - log(x2)))) + exp(E)/(-log(-log(x2) + exp(-1)*exp(E)) + exp(E)/x2))) + exp(E)*exp(-x2)) + exp(exp(x1))/(-log(-log(-log(exp(exp(x2)) - log(1/(exp(x2) - log(x2))) - exp(E)) + exp(-x1)*exp(exp(E))) + exp(exp(-1)*exp(E))/(-x1 + exp(E)/(-log(exp(x1) - log(x1)) + exp(E)))) + exp(exp(x1))/x1)
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000656,0.012740,48,71,80,190,BUDGET EXHAUSTED,BUDGET EXHAUSTED,((exp(exp((log(x) - exp(x)))) * (((((x / x) * exp(exp((x * x)))) * ((1.0 * x) / 1.0)) / log(exp(log(1.0)))) + exp(x))) / (1.0 + exp((log(1.0) + ((exp((log(x) - exp(1.0))) + x) * x))))),exp(exp(E)/(-log(exp(exp(exp(exp(x)))/(E - log(x))) - log(-log(exp(exp(exp(x))) - log(1/x) - E) + exp(exp(exp(x)))/(-log(x) + exp(exp(x))/x))) + exp(exp(exp(x)))/(exp(x) - log(E - log(exp(exp(x)) - log(x))))))/(-log(x) + exp(exp(x))/(-log(exp(x) - log(exp(exp(x)) - log(-log(exp(x) - log(x)) + exp(E)/x))) + exp(E)))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,0.189045,7,19,40,170,CONVERGED,BUDGET EXHAUSTED,(cos((x * 1.0)) + sin(x)),exp(x) - log(-x - exp(exp(x))/(log(E - log(-log(x) + exp(E)/(exp(x) - log(x)))) - E))
3.1,Phase 3: f(x) = sinh(x),0.000000,0.516254,2,41,0,190,CONVERGED,BUDGET EXHAUSTED,sinh(x),-log(E - log(exp(x) - log(-log(E - log(E - log(exp(x) - log(x)))) + exp(E)/(-log(-log(-log(E - log(x)) + exp(exp(x))/x) + exp(exp(x))/(exp(x) - log(x))) + exp(E))))) + exp(E)/(-x + exp(E)/x)
3.2,Phase 3: f(x) = arctan(x),0.000000,0.134306,2,67,0,199,CONVERGED,BUDGET EXHAUSTED,atan(x),-log(E - log(E - log(-x - log(1/(E - log(-x + exp(E)/x))) + E))) + exp(E)/(-log(exp(x) - log(-log(1/(-log(x) + exp(E))) - E + exp(exp(exp(E)*exp(-x))/(-log(x) + exp(E)))/(-log(E - log(x)) + exp(exp(E)/x)/(E - log(x))))) + exp(E))
3.3,Phase 3: f(x) = x^x,0.000000,2.727615,76,63,30,140,CONVERGED,BUDGET EXHAUSTED,((exp((((x - sqrt(1.0)) * log(x)) + log(x))) - sqrt((log(((((x * 1.0) + log(1.0)) + ((x * 1.0) * log(1.0))) / (x * 1.0))) * exp(log((((1.0 - x) - sqrt(x)) + (1.0 * exp(1.0)))))))) - (sqrt(sqrt((x - ((log(1.0) - ((x - x) / (x - x))) / ((x - x) - x))))) * log(exp(((x - 1.0) * (1.0 - 1.0)))))),exp(x) - log(-log(exp(x) - log(exp(x) - log(exp(exp(x)) - log(-log(exp(exp(E)/x)) + exp(-x)*exp(exp(E)/x))))) + exp(E)/(exp(x) - log(-log(-log(-log(-log(E - log(x)) + exp(E)) + exp(E)/(E - log(x))) + exp(exp(-1)*exp(E))/(-x + exp(E)/x)) + exp(exp(x))/(exp(x) - log(x)))))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.004779,0.033043,88,61,199,180,BUDGET EXHAUSTED,BUDGET EXHAUSTED,exp(((x - exp((((log(1.0) - (1.0 + exp(1.0))) - (((x * x) + (x + x)) + (exp(x) - (1.0 - x)))) * (((x * exp(x)) * (x * (x + x))) + ((x / 1.0) * (x - 1.0)))))) * (log(log(((1.0 / x) + (x / 1.0)))) / exp((((log((x * 1.0)) / ((1.0 / x) * 1.0)) + ((1.0 / 1.0) * (x - 1.0))) / exp((exp((1.0 - x)) * ((1.0 / x) + log(1.0))))))))),E - log(-log(-log(-log(-log(exp(exp(x)) - log(exp(-1)*exp(exp(x)) - log(exp(exp(x)) - log(exp(x) - log(x))))) + exp(E)/(E - x)) + exp(E)/(-log(exp(exp(x)) - log(x)) + exp(E))) + exp(exp(E)/(E - log(x)))/(E - log(-log(E - log(x)) + exp(E)*exp(-x)))) + exp(E))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,268.910876,229,171,50,199,CONVERGED,BUDGET EXHAUSTED,(((((((1.0 * x) * (x / 1.0)) * ((1.0 / 1.0) + (1.0 - 1.0))) + (((1.0 + 1.0) / (((1.0 * 1.0) - 1.0) / ((x / x) - (1.0 + 1.0)))) + ((1.0 - x) / (1.0 + x)))) + ((((1.0 + x) / (1.0 * 1.0)) - (((1.0 + x) + x) + (x + 1.0))) + (((1.0 / x) - (x - x)) * ((x * x) / (1.0 * 1.0))))) / (((1.0 + 1.0) * x) - ((1.0 + x) / (x / x)))) - ((((x + ((1.0 / 1.0) + (1.0 / 1.0))) / (((1.0 * 1.0) + (x + 1.0)) / ((x - x) - (x / x)))) - ((((x / 1.0) * (1.0 * x)) / (((x / x) + (1.0 * 1.0)) - ((x / 1.0) / (x - x)))) * (((x / x) - (1.0 + 1.0)) + ((x / x) + (1.0 * x))))) + (((((x + x) - (x - 1.0)) - ((1.0 * 1.0) * (x / 1.0))) * (((((1.0 + x) / (x / x)) - ((1.0 / x) * (x - x))) + (1.0 / x)) / ((x - x) * (1.0 - x)))) + (((x / (1.0 + x)) - ((x / 1.0) - (1.0 - 1.0))) + (((1.0 + x) * (x + x)) - ((x / x) * (x + 1.0))))))),-log(-log(E - log(-log(-log(1/(-x + exp(E)/x))) + exp(E)/x)) + exp(exp(-x)*exp(exp(exp(exp(x))/(-log(-1 + exp(E)) + exp(exp(E))))/(E - log(E - log(-x + exp(exp(x)))))))/(-log(-log(exp(exp(exp(exp(x))))/(-1 + exp(E)) - log(E - log(exp(x) - log(x)))) + exp(exp(exp(exp(E))/(exp(x) - log(x))))/(-log(-x + exp(E)) + exp(E))) + exp(exp(-x)*exp(exp(E)/x))/(-log(-log(x) + exp(exp(E))/(E - log(x))) + exp(E)))) + exp(E)/(-log(E - log(-log(-log(-log(-1 + exp(E)) + exp(E)*exp(-x)) + exp(E)) + exp(-1)*exp(E))) + exp(exp(exp(-x)*exp(exp(exp(exp(exp(x))))/x))/(-x + exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(x))/x)))/x)
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.509596,0.834459,40,59,120,190,BUDGET EXHAUSTED,BUDGET EXHAUSTED,exp(cos((((((((x - x) + (1.0 / 1.0)) - (log(1.0) / log(x))) - cos(sin(exp(x)))) + cos(exp(cos(tan(1.0))))) / exp(sin((cos(x) + exp(1.0))))) / exp(sin(tan(sin(x))))))),E - log(-log(-log(-log(-exp(x) - log(1/(exp(exp(x)) - log(exp(x) - log(x)))) + exp(exp(x))/(exp(exp(x)) - log(exp(x) - log(E - log(x))))) + E*exp(-exp(E)/x)*exp(exp(exp(E)/(-x + exp(exp(x)))))) + exp(exp(E))/(E - log(x))) + exp(E))
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.327486,0.566640,14,43,80,180,BUDGET EXHAUSTED,BUDGET EXHAUSTED,log(sin(exp(cos(log((cos(cos(sin(x2))) / exp(sin(sin(x1))))))))),exp(x2) - log(exp(exp(x2)) - log(-x1*exp(exp(x1))/(x1*log((-x1*exp(exp(E - x1)) - (x1*x2 - exp(E))*log((-exp(x1 - exp(E))*log(-log(exp(x2) - log(x1)) + exp(E)) + 1)*exp(-x1 + exp(E))))/(x1*x2 - exp(E))) - exp(exp(x1)))))
