Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,2,7,0,60,CONVERGED,CONVERGED,log(x),-log(1/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,9.365002,7,1,0,0,CONVERGED,BUDGET EXHAUSTED,((x1 / 1.0) + (1.0 * x2)),x2
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000190,0.045751,78,51,99,90,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(exp((1.0 * x)) / ((((exp(((x * x) / (1.0 + 1.0))) / 1.0) * (x - (x - x))) * (x * 1.0)) + (1.0 + (log(exp(((x * x) * (1.0 + x)))) / ((exp(exp(1.0)) / (((x + x) - (x / x)) - ((x * 1.0) * (1.0 - 1.0)))) - ((log((x + 1.0)) + x) - ((log(x) + (1.0 / 1.0)) * (log(1.0) - (x / x))))))))),exp(exp(E)/(-log(exp(x)*exp(-exp(E)/x)*exp(exp(x)) - log(E - log(exp(x) - log(E - log(x))))) + exp(exp(E)/x)/(-log(exp(exp(exp(x))) - E) + exp(E)/(exp(exp(x)) - 1))))
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000009,0.230537,40,147,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(cos((x - sin((cos(sin((cos(1.0) - (1.0 * 1.0)))) / cos(sin(((1.0 / 1.0) - (1.0 * 1.0)))))))) * tan(sin((tan(tan(cos(1.0))) / cos((1.0 - ((1.0 * 1.0) + (1.0 / 1.0)))))))),exp(exp(exp(E)/(exp(x) - log(-log(E - log(x)) + exp(exp(exp(E)/x)/(E - log(x)))/(-log(E - log(x)) + exp(E)))))/(-log(E - log(-log(E - log(x)) + exp(exp(exp(x))/x)/(exp(exp(x)) - 1))) + exp(E)/(-log(-log(-log(E - log(x)) + exp(exp(x))/x) + exp(-x)*exp(exp(exp(x)))) + exp(exp(exp(x)))/(E - log(x)))))/(-log(-x + exp(exp(exp(exp(x))/(-1 + exp(exp(x))/x)))/(-x + exp(exp(x))/x)) + exp(exp(exp(exp(exp(x))/(-log(E - log(x)) + exp(E)/x))/(exp(exp(x)) - log(E - log(x))))/(-log(-log(E - x) + exp(E)/x) + exp(exp(exp(exp(x))/x)/(E - log(x)))/(-log(x) + exp(exp(x))/x)))/(exp(x) - log(exp(exp(exp(x))/x)) + 1))
3.1,Phase 3: f(x) = sinh(x),0.000000,4.720380,2,43,0,99,CONVERGED,BUDGET EXHAUSTED,sinh(x),exp(x) - log(-log(exp(x) - log(exp(exp(x)) - log(E - log(-log(E - log(x)) + exp(E)/x)))) + exp(E)/(exp(exp(x)) - log(-x + exp(exp(x))/(-log(E - log(exp(x) - log(x))) + exp(exp(E))/(exp(x) - log(x))))))
3.2,Phase 3: f(x) = arctan(x),0.000000,0.272759,2,55,0,90,CONVERGED,BUDGET EXHAUSTED,atan(x),(-(exp(exp(x)) - log(exp(x) - log(x)))*log(E - log(x)) + exp(exp(x)))*exp(E)/(((exp(exp(x)) - log(exp(x) - log(x)))*log(E - log(x)) - exp(exp(x)))*log(exp(x) - log(exp((x*(1 + exp(E)) - exp(exp(x)))/x) - log((-x*log((-(log(x) - E)*log(-x + exp(E)) - exp(exp(E)/x))/(log(x) - E)) + exp(E))/x))) + (exp(exp(x)) - log(exp(x) - log(x)))*exp(E))
3.3,Phase 3: f(x) = x^x,0.000000,2.080292,16,103,0,99,CONVERGED,BUDGET EXHAUSTED,exp((((x / 1.0) * log(x)) - (log(sqrt(1.0)) * (log(x) * x)))),exp(x) - log(-log(-log(-log(-log(-log(exp(x) - log(exp(exp(x)) - log(E - log(x)))) + exp(exp(E)/x)/(E - log(x))) + exp(E)/x) + exp(exp(E)/(-log(E - log(exp(x) - log(x))) + exp(-x)*exp(exp(E)/x)))/x) + exp(exp(x))/(-log(exp(exp(exp(E)/x)/x) - log(exp(exp(x)) - log(x))) + exp(exp(E))/(-log(-x + exp(E)) + exp(-x)*exp(exp(E)/x)))) + exp(E)/(exp(x) - log(-log(E - log(E - log(exp(exp(x)) - log(E - log(x))))) + exp(exp(x))/(-x + exp(E)))))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.000933,0.052701,63,53,99,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(((log(exp((1.0 + (x + 1.0)))) + log(((x / x) + (1.0 + 1.0)))) / (x + ((exp((log(1.0) - (1.0 * 1.0))) + exp((1.0 / 1.0))) - (log((((x + 1.0) / (1.0 / x)) / x)) - (((x / log(1.0)) + log((1.0 + 1.0))) + exp(((x - x) - (x / 1.0)))))))) * 1.0),exp(exp(exp(x))/(-log(-exp(exp(x)) + log(-1 + exp(E)) + exp(exp(exp(x))/x)/(-log(E - log(exp(x) - log(x))) + exp(exp(exp(x))/x)/x)) + exp(exp(exp(exp(x)))/(-x + exp(exp(x))))/(exp(x) - log(x))))/(E - log(x))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,489.487190,17,189,0,99,CONVERGED,BUDGET EXHAUSTED,((1.0 - 1.0) - ((x - (1.0 - ((1.0 - x) * x))) * (x / 1.0))),-log(-log(-x + exp(E)/(-log(-E + 1 + exp(E)) + exp(-1)*exp(E))) + exp(E)*exp(-x)) + exp(exp(exp(E))/(-log(E - log(-E + exp(-x)*exp(exp(exp(exp(x)))/x))) + exp(exp(exp(exp(-x)*exp(exp(exp(x))))/(exp(exp(x)) - log(exp(x) - log(x))))/(-log(-x + exp(E)/x) + exp(exp(E))/x))/(E - log(-x + exp(E)/(E - log(x))))))/(-log(-log(exp(x) - log(-exp(x) - log(1/x) + exp(E)*exp(-x))) + exp(exp(exp(-1)*exp(exp(exp(x)))))/(exp(exp(-1)*exp(exp(exp(x)))) - log(-1 + exp(exp(x))/x))) + exp(exp(exp(exp(exp(E))/(-log(exp(x) - log(x)) + exp(E)/x))/(-x + exp(E)/x))/(-log(-log(E - log(x)) + exp(E)/x) + exp(exp(exp(x))/x)/(E - log(x))))/(exp(x) - log(exp(exp(x)) - log(-log(-1 + E) + exp(E)/(E - log(x))))))
