Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,30,CONVERGED,CONVERGED
1.2,Phase 1: f(x) = ln(x),0.000000,0.000000,4,7,0,0,CONVERGED,CONVERGED
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,1.025964,7,31,0,490,CONVERGED,BUDGET EXHAUSTED
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.061320,8,77,120,460,CONVERGED,BUDGET EXHAUSTED
2.1,Phase 2: f(x) = sin(x) + cos(x),0.001846,0.223253,55,115,160,410,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.1,Phase 3: f(x) = sinh(x),0.000000,0.993171,2,141,0,380,CONVERGED,BUDGET EXHAUSTED
3.2,Phase 3: f(x) = arctan(x),0.000000,0.138586,2,73,0,410,CONVERGED,BUDGET EXHAUSTED
3.3,Phase 3: f(x) = x^x,0.254219,0.795014,60,65,120,450,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.003001,0.004355,55,65,90,240,BUDGET EXHAUSTED,BUDGET EXHAUSTED
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,263.978689,73,143,0,480,CONVERGED,BUDGET EXHAUSTED
4.1,Phase 4: f(x) = exp(sin(x)) + ln(x^2 + 1),0.012547,0.213941,86,87,180,470,BUDGET EXHAUSTED,BUDGET EXHAUSTED
4.2,"Phase 4: f(x1, x2) = sin(x1*exp(x2)) - cos(ln(x1^2+x2^2+0.1))",0.344697,0.283124,27,135,60,480,BUDGET EXHAUSTED,BUDGET EXHAUSTED
