Test ID,Test Case,Std Error,EML Error,Std Nodes,EML Nodes,Std Gens,EML Gens,Std Status,EML Status,Std Formula,EML Formula
1.1,Phase 1: f(x) = exp(x),0.000000,0.000000,2,3,0,0,CONVERGED,CONVERGED,exp(x),exp(x)
1.2,Phase 1: f(x) = ln(x),0.000000,0.000009,2,49,0,40,CONVERGED,BUDGET EXHAUSTED,log(x),exp(x) - log((-x*log((-(exp(exp(exp(x))) - log(E - log(exp(x) - log(exp(exp(x)) - log(x)))))*log((-x*exp(exp(x)) - (x*log(exp(exp(x) - 1) - log(E - log(exp(x) - log(x)))) - exp(exp(x)))*log(exp(x) - log(-1 + E)))/(x*log(exp(exp(x) - 1) - log(E - log(exp(x) - log(x)))) - exp(exp(x)))) + exp(E))/(exp(exp(exp(x))) - log(E - log(exp(x) - log(exp(exp(x)) - log(x)))))) + exp(exp(x)))/x)
1.3,"Phase 1: f(x1, x2) = x1 + x2",0.000000,2.502474,19,73,0,99,CONVERGED,BUDGET EXHAUSTED,(((((1.0 / 1.0) - (x2 * x1)) * ((x2 * 1.0) - x2)) + x1) + (x2 / 1.0)),-log(-log(exp(x2) - log(-log(E - log(x1 - E + exp(E)/x1)) + exp(exp(x2))/(E - log(E - log(E - log(E - log(x1))))))) + exp(E)/(exp(exp(x1)) - log(E - log(E - log(-log(exp(exp(x2)) - 1) + exp(exp(E)/x1)/x2))))) + exp(exp(x2))/(-log(E - log(E - log(exp(exp(x2)) - log(E - log(-1 + E))))) + exp(exp(x2))/x2)
1.4,Phase 1: f(x) = exp(x) * exp(-x^2)  [EML home territory],0.000000,0.000830,19,53,0,99,CONVERGED,BUDGET EXHAUSTED,exp(((1.0 - x) * (exp((log((log(1.0) / (1.0 / 1.0))) * (1.0 / 1.0))) + x))),exp(x - x*exp(E)/(x*log((-((exp(x) - log(x))*log(exp(x) - log(x)) - exp(E))*log(E - log(-log((-x*log(x) + exp(E))/x) + exp(E))) + (-exp(x) + log(x))*exp(exp(E)/(exp(x) - log(x))))/((exp(x) - log(x))*log(exp(x) - log(x)) - exp(E))) - exp(E)) - exp(x))/(-exp(x - exp(x))*log(E - log(E - log(-1 + exp(E)))) + 1)
2.1,Phase 2: f(x) = sin(x) + cos(x),0.000000,0.214005,5,23,10,99,CONVERGED,BUDGET EXHAUSTED,(sin(x) + cos(x)),exp(x) - log(-x - exp(exp(x))/(log(E - log(E - log(exp(x) - log(-log(E - log(x)) + exp(E))))) - E))
3.1,Phase 3: f(x) = sinh(x),0.000000,0.725117,4,41,0,99,CONVERGED,BUDGET EXHAUSTED,sinh((1.0 * x)),-log(E - log(exp(x) - log(E - log(-log(-log(-log(-log(exp(x) - log(x)) + exp(exp(x))/x) + exp(E)/(exp(x) - log(x))) + exp(exp(x))/(E - log(E - log(x)))) + exp(E))))) + exp(E)/(-x + exp(E)/x)
3.2,Phase 3: f(x) = arctan(x),0.000000,0.780146,2,107,0,99,CONVERGED,BUDGET EXHAUSTED,atan(x),exp(E)/(-log(-log(-log(exp(exp(x)) - 1) + exp(-x)*exp(exp(exp(exp(x)))/(exp(x) - log(x)))) + exp(exp(E))/(E - log(exp(exp(x)) - 1))) + exp(exp(exp(exp(exp(-1)*exp(exp(exp(x)))))/(-x + exp(-x)*exp(exp(exp(x))/x)))/(-log(-log(-1 + E) + exp(-1)*exp(exp(E))) + exp(E)/(-log(exp(x) - log(x)) + exp(exp(x))/x)))/(-exp(x) + 1 + exp(exp(-1)*exp(exp(exp(x))/x))/(-1 + exp(E)/x)))
3.3,Phase 3: f(x) = x^x,0.110417,2.220789,70,81,90,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(log(((sqrt((exp((x / x)) * 1.0)) + (exp(sqrt((x * (1.0 - 1.0)))) * (x - log(1.0)))) + (sqrt(((x * x) + sqrt(log(log(x))))) * (exp((x - 1.0)) / ((1.0 + 1.0) * (1.0 * exp(1.0))))))) * (exp(x) - ((((x * 1.0) * sqrt((x / exp(log(1.0))))) + ((x - (x / log(1.0))) / 1.0)) + 1.0))),exp(x) - log(-log(E - log(-log(-log(-log(-log(-x + exp(exp(x))) + exp(-x)*exp(exp(E)/x)) + exp(exp(x))/(-log(exp(x) - log(x)) + exp(exp(x))/x)) + exp(exp(E)/(exp(exp(x)) - log(E - log(x))))/(-exp(x) - log(1/x) + exp(E)/(E - log(x)))) + exp(exp(x))/x)) + exp(E)/(-log(E - log(exp(x) - log(-exp(x) - log(1/x) + exp(exp(E)/x)/(exp(x) - log(x))))) + exp(E)*exp(-x)))
3.4,Phase 3: f(x) = 1 / (1 + exp(-x))  [sigmoid],0.027430,0.035572,79,95,30,99,BUDGET EXHAUSTED,BUDGET EXHAUSTED,(((log(((x - x) + (1.0 / 1.0))) * ((log(x) * exp(x)) - log((1.0 - (x / ((x - 1.0) + log(1.0))))))) / (x / exp((1.0 - 1.0)))) + exp(((log(((x - log((1.0 * x))) / exp((1.0 * (x * 1.0))))) * (((((1.0 - 1.0) - (1.0 + 1.0)) * 1.0) - 1.0) + exp(1.0))) - (log(exp(1.0)) - (log(1.0) * (1.0 - log(log((1.0 / x))))))))),E - log(-log(-log(-log(-log(-log(-1 + exp(E)) + exp(-1)*exp(E)) + exp(E)/(-x + exp(-1)*exp(E))) + exp(exp(exp(E)/(exp(x) - log(x)))/(E - exp(x)))/(-log(-exp(x) - log(1/x) + exp(exp(x))/(E - log(x))) + exp(exp(-1)*exp(exp(exp(x))/x))/(-x + exp(exp(x))/x))) + exp(exp(E)/(E - log(x)))/(exp(x) - log(-log(E - log(exp(exp(x)) - log(x))) + exp(-x)*exp(exp(x))))) + exp(E))
3.5,Phase 3: f(x) = x^3 - 2x^2 + x  [EML stress: integer powers],0.000000,248.275473,47,91,0,80,CONVERGED,BUDGET EXHAUSTED,((((x * x) * (1.0 * (x - ((1.0 * 1.0) + (x / x))))) - (1.0 * ((((x / x) + (x / 1.0)) - (x + (1.0 * x))) * 1.0))) + (((x - x) + 1.0) + ((1.0 - (1.0 + 1.0)) + 1.0))),(-x*(exp(exp(exp(exp(x)))) - exp(E))*log((-x*exp(E) - (x*log(E - log(x)) - exp(E))*log(((exp(x) - log(-x + exp(x)))*exp(x*exp(exp(-1 + E))/(x - exp(exp(x)))) - exp(exp(E)/(log((-x*log(exp(x) - log(x)) + exp(E))/x) - exp(E)))*log((-(log(-log(-log(exp(x) - log(x)) + exp(E)) + exp(E)) - E)*log(exp(x) - log(-x + exp(exp(x)))) - exp(exp(x)))/(log(-log(-log(exp(x) - log(x)) + exp(E)) + exp(E)) - E)))*exp(-exp(E)/(log((-x*log(exp(x) - log(x)) + exp(E))/x) - exp(E)))))/(x*log(E - log(x)) - exp(E))) + exp(2*E))/(x*(exp(exp(exp(exp(x)))) - exp(E)))
